sample_index,mcm3,ifitm2,ifitm1,cd9,ptma,zwint,snrpn,slc25a53,snap47,tecr
78521_GSM2072155_SRR3189092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072155_SRR3189093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072156_SRR3189094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072156_SRR3189095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072156_SRR3189096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072156_SRR3189097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072157_SRR3189098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072157_SRR3189099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072157_SRR3189100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072157_SRR3189101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072158_SRR3189102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072158_SRR3189103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072158_SRR3189104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78521_GSM2072158_SRR3189105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085880_SRR3222299,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085881_SRR3222300,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085882_SRR3222301,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085883_SRR3222302,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085884_SRR3222303,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085885_SRR3222304,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
79108_GSM2085886_SRR3222305,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085887_SRR3222306,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085888_SRR3222307,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
79108_GSM2085889_SRR3222308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085890_SRR3222309,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085891_SRR3222310,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085892_SRR3222311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085893_SRR3222312,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085894_SRR3222313,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085895_SRR3222314,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085896_SRR3222315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085897_SRR3222316,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085898_SRR3222317,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085899_SRR3222318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085900_SRR3222319,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085901_SRR3222320,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085902_SRR3222321,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085904_SRR3222323,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085905_SRR3222324,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085906_SRR3222325,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085907_SRR3222326,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085908_SRR3222327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085909_SRR3222328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085910_SRR3222329,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085911_SRR3222330,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085912_SRR3222331,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085913_SRR3222332,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085914_SRR3222333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085915_SRR3222334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085916_SRR3222335,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085917_SRR3222336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085918_SRR3222337,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085919_SRR3222338,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085920_SRR3222339,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085921_SRR3222340,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085922_SRR3222341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085923_SRR3222342,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085924_SRR3222343,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085925_SRR3222344,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085926_SRR3222345,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085927_SRR3222346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085928_SRR3222347,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085929_SRR3222348,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085930_SRR3222349,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085931_SRR3222350,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085932_SRR3222351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085933_SRR3222352,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085934_SRR3222353,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085935_SRR3222354,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085936_SRR3222355,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085937_SRR3222356,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085938_SRR3222357,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085939_SRR3222358,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085940_SRR3222359,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085941_SRR3222360,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085942_SRR3222361,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085943_SRR3222362,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085944_SRR3222363,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085945_SRR3222364,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085946_SRR3222365,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085947_SRR3222366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085948_SRR3222367,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085949_SRR3222368,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085950_SRR3222369,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085951_SRR3222370,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085952_SRR3222371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79108_GSM2085953_SRR3222372,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085954_SRR3222373,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085955_SRR3222374,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
79108_GSM2085956_SRR3222375,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
79108_GSM2085957_SRR3222376,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
79108_GSM2085958_SRR3222377,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085959_SRR3222378,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085960_SRR3222379,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085961_SRR3222380,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
79108_GSM2085962_SRR3222381,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
79108_GSM2085963_SRR3222382,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
79374_GSM2093559_SRR3236196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093560_SRR3236197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093561_SRR3236198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093562_SRR3236199,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093563_SRR3236200,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093564_SRR3236201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093565_SRR3236202,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093566_SRR3236203,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093567_SRR3236204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093568_SRR3236205,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093569_SRR3236206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093570_SRR3236207,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093571_SRR3236208,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093572_SRR3236209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093574_SRR3236211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093575_SRR3236212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093576_SRR3236213,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093577_SRR3236214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093578_SRR3236215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093579_SRR3236216,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093580_SRR3236217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093581_SRR3236218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093582_SRR3236219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093583_SRR3236220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093584_SRR3236221,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093585_SRR3236222,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093586_SRR3236223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093587_SRR3236224,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093588_SRR3236225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093589_SRR3236226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093590_SRR3236227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093591_SRR3236228,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093592_SRR3236229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093593_SRR3236230,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093594_SRR3236231,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093595_SRR3236232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093597_SRR3236234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093599_SRR3236236,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093600_SRR3236237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093601_SRR3236238,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093602_SRR3236239,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093603_SRR3236240,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093604_SRR3236241,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093605_SRR3236242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093607_SRR3236244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093608_SRR3236245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093609_SRR3236246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093610_SRR3236247,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093611_SRR3236248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093612_SRR3236249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093613_SRR3236250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093614_SRR3236251,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093615_SRR3236252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093618_SRR3236255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093619_SRR3236256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093620_SRR3236257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093621_SRR3236258,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093622_SRR3236259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093623_SRR3236260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093624_SRR3236261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093625_SRR3236262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093626_SRR3236263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093627_SRR3236264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093628_SRR3236265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093629_SRR3236266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093632_SRR3236269,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093656_SRR3236293,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093672_SRR3236309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093674_SRR3236311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79374_GSM2093675_SRR3236312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435599_SRR5123652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435600_SRR5123653,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435601_SRR5123654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435602_SRR5123655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435603_SRR5123656,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435604_SRR5123657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435605_SRR5123658,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435606_SRR5123659,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
92707_GSM2435607_SRR5123660,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435608_SRR5123661,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435609_SRR5123662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435610_SRR5123663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435611_SRR5123664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435612_SRR5123665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435613_SRR5123666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435614_SRR5123667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435615_SRR5123668,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435616_SRR5123669,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435617_SRR5123670,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435618_SRR5123671,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435619_SRR5123672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435620_SRR5123673,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435621_SRR5123674,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435622_SRR5123675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435623_SRR5123676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435624_SRR5123677,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435625_SRR5123678,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435626_SRR5123679,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435627_SRR5123680,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435628_SRR5123681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435629_SRR5123682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435630_SRR5123683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435631_SRR5123684,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435632_SRR5123685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435633_SRR5123686,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435634_SRR5123687,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435635_SRR5123688,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435636_SRR5123689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435637_SRR5123690,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435638_SRR5123691,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435639_SRR5123692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435640_SRR5123693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435641_SRR5123694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435642_SRR5123695,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435643_SRR5123696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435644_SRR5123697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435645_SRR5123698,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435646_SRR5123699,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435647_SRR5123700,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435648_SRR5123701,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435649_SRR5123702,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435650_SRR5123703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435651_SRR5123704,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435652_SRR5123705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435653_SRR5123706,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435654_SRR5123707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435655_SRR5123708,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435657_SRR5123710,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435658_SRR5123711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435659_SRR5123712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435660_SRR5123713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435661_SRR5123714,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435662_SRR5123715,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435663_SRR5123716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435664_SRR5123717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435665_SRR5123718,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435666_SRR5123719,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435667_SRR5123720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435668_SRR5123721,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435669_SRR5123722,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435670_SRR5123723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92707_GSM2435671_SRR5123724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435672_SRR5123725,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435673_SRR5123726,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435674_SRR5123727,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92707_GSM2435675_SRR5123728,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
92707_GSM2435676_SRR5123729,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
